range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
3.4722151658036573,-0.027686438695542968,44.0,15.0,2.3298163085378505,2.412595413054587,0.8986754136037933,79,16
3.9494470096785372,-0.03594814086470258,-70.0,4.0,-3.7022257532170464,1.3474999747047762,0.27549949663445505,90,16
