range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
3.4717594411051373,-0.03785392547373865,44.0,14.0,2.340049352447439,2.4231920402253158,0.8398946250581978,79,16
3.9494551630530266,-0.05242281762110013,-70.0,4.0,-3.7022333962194556,1.3475027565301536,0.2755000653851086,90,16
