range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
0.902919337091222,-2.1462033825373212,30.0,-25.0,0.4091614131358721,0.7086883560480105,-0.3815902007335569,21,14
3.47257114571138,0.0024397408003325014,44.0,16.0,2.3188041156486006,2.40119195349646,0.9571703284902922,79,16
3.949525552675081,0.07566152115124376,-70.0,4.0,-3.7022993797029384,1.3475267725540947,0.27550497551693126,90,16
