range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
0.6234502448588932,-4.789288721492252,-70.0,9.0,-0.5786387892275308,0.21060729567065614,0.0975291055337019,14,12
0.6208582973843957,-2.9051820244837216,-70.0,7.0,-0.5790672665054314,0.21076324864587137,0.07566359304987409,14,14
1.2668564799601614,-7.029117776717763,-70.0,13.0,-1.1599443837099292,0.4221852290746688,0.2849807008693958,29,10
3.4657453705571757,-0.027487550627817835,43.0,16.0,2.2720695384753045,2.4364962800611383,0.9552888898753858,79,16
5.007427958306789,-0.01102523600626016,59.0,25.0,3.8900574614707595,2.3373823343521005,2.1162304995313947,114,16
8.8036845599763,-7.84165502436443,-70.0,14.0,-8.027021165977542,2.9215967742406117,2.1298040570109933,200,10
8.892060768754556,-8.356577897319331,-70.0,13.0,-8.141645175662358,2.963316501898126,2.0002784452210562,202,9
