range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
3.4722839698688492,-0.029414807989182213,44.0,15.0,2.329862475271628,2.4126432201069026,0.8986932214062454,79,16
3.94942412258912,-0.0374160386427166,-70.0,4.0,-3.702204298777564,1.347492165927412,0.27549790011180303,90,16
