range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
0.6480718132757675,0.27047673441109704,-70.0,5.0,-0.60667091633192,0.22081015553982067,0.056483180239871145,15,16
8.828422380136178,0.6950451851002185,-70.0,6.0,-8.250556989343107,3.0029571602378646,0.9228214244733943,201,17
