range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
3.471945084330005,-0.04138873022533676,44.0,15.0,2.329635086985642,2.412407752643763,0.8986055113746827,79,16
3.949470061010351,-0.04724712487649435,-70.0,4.0,-3.702247361617938,1.347507839519511,0.2755011046140775,90,16
