range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
1.0495912472127822,0.0017452045285422516,-22.0,4.0,-0.3922260256181958,0.9707934795753198,0.07321578427826217,24,16
2.0962855187279406,-0.005395485543473451,56.0,25.0,1.57507181171674,1.0623993516413721,0.8859285420370027,48,16
5.31889086754768,0.005893383864082002,-57.0,-25.0,-4.042855261160598,2.625460904796197,-2.247860412831481,121,16
