range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
1.306569566582728,-0.1692150904852393,59.0,25.0,1.0150182356561344,0.609884485400607,0.5521801590724915,30,16
