range_m,velocity_mps,azimuth_deg,elevation_deg,x_m,y_m,z_m,r_idx,d_idx
1.2793066224451337,-0.01931592500711798,70.0,-6.0,1.1955694619999375,0.43515169716563495,-0.13372395529232198,29,16
2.0942945434721754,-0.0008126684646312189,55.0,25.0,1.5548123876193245,1.088691354312888,0.8850871195352424,48,16
2.5128076741140264,-0.026492731913504795,70.0,-6.0,2.348331562067455,0.8547227887804089,-0.26265992466230575,57,16
2.8823777937188897,0.008810151554388438,-70.0,-7.0,-2.6883600284903006,0.9784830293615095,-0.3512734891660987,66,16
5.229295057158905,0.03763431508090372,70.0,-15.0,4.746491873480554,1.7275817591333438,-1.3534411532531994,119,16
7.486784141745385,-0.024426120139305244,-70.0,-8.0,-6.966808990834314,2.535711100481851,-1.0419589652253474,170,16
