
  DETECT | R: 0.852 m | V:-3.824 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.291 | Y: 0.800 | P:5.596e+10
  DETECT | R: 2.389 m | V: 7.813 m/s | Beam:  25.00 deg | AoA:  25.00 deg | X: 1.010 | Y: 2.166 | P:8.563e+09
  DETECT | R: 3.467 m | V: 0.035 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.989 | Y: 2.840 | P:8.390e+10
  DETECT | R: 4.838 m | V:-0.037 m/s | Beam:  50.00 deg | AoA:  50.00 deg | X: 3.706 | Y: 3.110 | P:5.045e+10
  DETECT | R: 0.868 m | V:-3.201 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 0.752 | Y: 0.434 | P:4.857e+10
  DETECT | R: 3.947 m | V: 0.926 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.418 | Y: 1.974 | P:1.018e+11

FRAME 9 | Timestamp: 1774891066.9541 | Latency: 1420.45 ms | NumBeams: 25 | KeptAfter3DNMS: 14
  DETECT | R: 3.948 m | V: 0.030 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.419 | Y: 1.974 | P:7.296e+11
  DETECT | R: 9.801 m | V: 0.019 m/s | Beam: -50.00 deg | AoA: -50.00 deg | X:-7.508 | Y: 6.300 | P:4.156e+09
  DETECT | R: 0.908 m | V:-2.155 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.584 | Y: 0.695 | P:1.152e+11
  DETECT | R: 1.062 m | V:-0.102 m/s | Beam: -35.00 deg | AoA: -35.00 deg | X:-0.609 | Y: 0.870 | P:2.885e+10
  DETECT | R: 3.471 m | V:-0.003 m/s | Beam: -30.00 deg | AoA: -30.00 deg | X:-1.735 | Y: 3.006 | P:7.978e+10
  DETECT | R: 0.908 m | V:-2.160 m/s | Beam:  -5.00 deg | AoA:  -5.00 deg | X:-0.079 | Y: 0.905 | P:1.058e+11
  DETECT | R: 3.949 m | V: 0.085 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.096e+12
  DETECT | R: 4.315 m | V: 0.002 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 4.315 | P:2.449e+11
  DETECT | R: 9.802 m | V: 0.055 m/s | Beam:  10.00 deg | AoA:  10.00 deg | X: 1.702 | Y: 9.653 | P:4.105e+09
  DETECT | R: 0.907 m | V:-2.143 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.310 | Y: 0.852 | P:1.164e+11
  DETECT | R: 1.062 m | V:-0.099 m/s | Beam:  25.00 deg | AoA:  25.00 deg | X: 0.449 | Y: 0.962 | P:2.885e+10
  DETECT | R: 3.471 m | V:-0.003 m/s | Beam:  30.00 deg | AoA:  30.00 deg | X: 1.735 | Y: 3.006 | P:7.978e+10
  DETECT | R: 0.908 m | V:-2.141 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 0.786 | Y: 0.454 | P:1.077e+11
  DETECT | R: 3.949 m | V: 0.137 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.420 | Y: 1.975 | P:5.846e+11

FRAME 10 | Timestamp: 1774891068.5504 | Latency: 1383.42 ms | NumBeams: 25 | KeptAfter3DNMS: 15
  DETECT | R: 0.957 m | V:-2.718 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-0.828 | Y: 0.478 | P:9.366e+10
  DETECT | R: 3.948 m | V:-0.018 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.419 | Y: 1.974 | P:8.322e+11
  DETECT | R: 4.938 m | V: 0.076 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-3.492 | Y: 3.492 | P:6.794e+10
  DETECT | R: 1.052 m | V:-0.029 m/s | Beam: -35.00 deg | AoA: -35.00 deg | X:-0.604 | Y: 0.862 | P:2.890e+10
  DETECT | R: 1.581 m | V:10.219 m/s | Beam: -30.00 deg | AoA: -30.00 deg | X:-0.791 | Y: 1.369 | P:2.452e+09
  DETECT | R: 3.471 m | V:-0.009 m/s | Beam: -30.00 deg | AoA: -30.00 deg | X:-1.735 | Y: 3.006 | P:8.416e+10
  DETECT | R: 1.702 m | V: 7.883 m/s | Beam:  -5.00 deg | AoA:  -5.00 deg | X:-0.148 | Y: 1.695 | P:3.545e+09
  DETECT | R: 3.950 m | V: 0.041 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.950 | P:1.247e+12
  DETECT | R: 0.957 m | V:-2.708 m/s | Beam:   5.00 deg | AoA:   5.00 deg | X: 0.083 | Y: 0.953 | P:9.286e+10
  DETECT | R: 1.052 m | V:-0.026 m/s | Beam:  25.00 deg | AoA:  25.00 deg | X: 0.445 | Y: 0.954 | P:2.894e+10
  DETECT | R: 1.581 m | V:10.219 m/s | Beam:  30.00 deg | AoA:  30.00 deg | X: 0.791 | Y: 1.369 | P:2.452e+09
  DETECT | R: 3.471 m | V:-0.009 m/s | Beam:  30.00 deg | AoA:  30.00 deg | X: 1.735 | Y: 3.006 | P:8.416e+10
  DETECT | R: 0.964 m | V:-2.671 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 0.835 | Y: 0.482 | P:6.005e+10
  DETECT | R: 1.702 m | V: 7.925 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 1.474 | Y: 0.851 | P:3.375e+09
  DETECT | R: 3.949 m | V: 0.096 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.420 | Y: 1.975 | P:6.606e+11

FRAME 11 | Timestamp: 1774891070.1846 | Latency: 1431.92 ms | NumBeams: 25 | KeptAfter3DNMS: 17
  DETECT | R: 3.948 m | V:-0.029 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.419 | Y: 1.974 | P:8.896e+11
  DETECT | R: 5.467 m | V:-10.160 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-4.735 | Y: 2.734 | P:2.161e+08
  DETECT | R: 5.841 m | V:-10.298 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-5.059 | Y: 2.921 | P:2.319e+08
  DETECT | R: 0.963 m | V: 1.024 m/s | Beam: -50.00 deg | AoA: -50.00 deg | X:-0.738 | Y: 0.619 | P:3.496e+10
  DETECT | R: 0.966 m | V:-1.079 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-0.683 | Y: 0.683 | P:4.266e+10
  DETECT | R: 5.464 m | V:-9.834 m/s | Beam: -30.00 deg | AoA: -30.00 deg | X:-2.732 | Y: 4.732 | P:1.993e+09
  DETECT | R: 5.837 m | V:-9.491 m/s | Beam: -30.00 deg | AoA: -30.00 deg | X:-2.919 | Y: 5.055 | P:1.262e+09
  DETECT | R: 3.466 m | V:-0.022 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.141 | P:8.228e+10
  DETECT | R: 0.967 m | V:-1.195 m/s | Beam: -10.00 deg | AoA: -10.00 deg | X:-0.168 | Y: 0.952 | P:6.549e+10
  DETECT | R: 3.950 m | V: 0.033 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.950 | P:1.326e+12
  DETECT | R: 0.964 m | V: 0.960 m/s | Beam:  15.00 deg | AoA:  15.00 deg | X: 0.249 | Y: 0.931 | P:3.480e+10
  DETECT | R: 0.968 m | V:-1.020 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.331 | Y: 0.910 | P:4.155e+10
  DETECT | R: 5.464 m | V:-9.834 m/s | Beam:  30.00 deg | AoA:  30.00 deg | X: 2.732 | Y: 4.732 | P:1.993e+09
  DETECT | R: 5.837 m | V:-9.491 m/s | Beam:  30.00 deg | AoA:  30.00 deg | X: 2.919 | Y: 5.055 | P:1.262e+09
  DETECT | R: 3.466 m | V:-0.022 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.240e+10
  DETECT | R: 0.966 m | V:-1.196 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 0.836 | Y: 0.483 | P:6.528e+10
  DETECT | R: 3.950 m | V: 0.096 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:7.184e+11

FRAME 12 | Timestamp: 1774891071.7674 | Latency: 1389.43 ms | NumBeams: 25 | KeptAfter3DNMS: 10
  DETECT | R: 0.964 m | V: 0.365 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-0.835 | Y: 0.482 | P:1.582e+11
  DETECT | R: 3.948 m | V:-0.103 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.419 | Y: 1.974 | P:9.623e+11
  DETECT | R: 3.466 m | V:-0.037 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.141 | P:8.380e+10
  DETECT | R: 1.227 m | V:-11.476 m/s | Beam: -15.00 deg | AoA: -15.00 deg | X:-0.318 | Y: 1.185 | P:3.043e+09
  DETECT | R: 3.950 m | V:-0.044 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.950 | P:1.461e+12
  DETECT | R: 0.963 m | V: 0.372 m/s | Beam:   5.00 deg | AoA:   5.00 deg | X: 0.084 | Y: 0.959 | P:1.621e+11
  DETECT | R: 3.466 m | V:-0.037 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.394e+10
  DETECT | R: 1.227 m | V:-11.501 m/s | Beam:  50.00 deg | AoA:  50.00 deg | X: 0.940 | Y: 0.788 | P:3.083e+09
  DETECT | R: 0.965 m | V: 0.387 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 0.836 | Y: 0.483 | P:1.191e+11
  DETECT | R: 3.951 m | V: 0.020 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.400e+11

FRAME 13 | Timestamp: 1774891073.3938 | Latency: 1436.27 ms | NumBeams: 25 | KeptAfter3DNMS: 9
  DETECT | R: 3.947 m | V:-0.102 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.419 | Y: 1.974 | P:9.423e+11
  DETECT | R: 1.062 m | V:-0.015 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.683 | Y: 0.814 | P:2.672e+10
  DETECT | R: 3.465 m | V:-0.014 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.464 | Y: 3.140 | P:8.117e+10
  DETECT | R: 4.386 m | V:-9.434 m/s | Beam: -10.00 deg | AoA: -10.00 deg | X:-0.762 | Y: 4.320 | P:3.127e+10
  DETECT | R: 3.949 m | V:-0.043 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.437e+12
  DETECT | R: 1.062 m | V:-0.008 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.363 | Y: 0.998 | P:2.686e+10
  DETECT | R: 3.465 m | V:-0.014 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.987 | Y: 2.838 | P:8.121e+10
  DETECT | R: 4.387 m | V:-9.422 m/s | Beam:  55.00 deg | AoA:  55.00 deg | X: 3.593 | Y: 2.516 | P:3.126e+10
  DETECT | R: 3.950 m | V: 0.016 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.250e+11

FRAME 14 | Timestamp: 1774891074.9892 | Latency: 1403.01 ms | NumBeams: 25 | KeptAfter3DNMS: 13
  DETECT | R: 3.947 m | V:-0.108 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.283e+11
  DETECT | R: 0.749 m | V: 2.173 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.481 | Y: 0.574 | P:2.689e+10
  DETECT | R: 1.059 m | V:-0.045 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.605e+10
  DETECT | R: 3.465 m | V:-0.036 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.464 | Y: 3.140 | P:8.394e+10
  DETECT | R: 0.791 m | V: 2.170 m/s | Beam: -20.00 deg | AoA: -20.00 deg | X:-0.271 | Y: 0.743 | P:1.928e+10
  DETECT | R: 1.055 m | V:11.149 m/s | Beam: -15.00 deg | AoA: -15.00 deg | X:-0.273 | Y: 1.019 | P:2.095e+09
  DETECT | R: 3.949 m | V:-0.048 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.417e+12
  DETECT | R: 0.748 m | V: 2.182 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.256 | Y: 0.703 | P:2.685e+10
  DETECT | R: 1.059 m | V:-0.042 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.996 | P:2.636e+10
  DETECT | R: 3.465 m | V:-0.036 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.987 | Y: 2.838 | P:8.396e+10
  DETECT | R: 0.791 m | V: 2.179 m/s | Beam:  40.00 deg | AoA:  40.00 deg | X: 0.509 | Y: 0.606 | P:1.938e+10
  DETECT | R: 1.055 m | V:11.151 m/s | Beam:  50.00 deg | AoA:  50.00 deg | X: 0.808 | Y: 0.678 | P:2.081e+09
  DETECT | R: 3.950 m | V: 0.012 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.135e+11

FRAME 15 | Timestamp: 1774891076.5922 | Latency: 1402.84 ms | NumBeams: 25 | KeptAfter3DNMS: 7
  DETECT | R: 3.947 m | V:-0.113 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.343e+11
  DETECT | R: 1.060 m | V:-0.095 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.415e+10
  DETECT | R: 3.465 m | V:-0.045 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.464 | Y: 3.141 | P:8.295e+10
  DETECT | R: 3.949 m | V:-0.053 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.424e+12
  DETECT | R: 1.060 m | V:-0.094 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.996 | P:2.441e+10
  DETECT | R: 3.465 m | V:-0.044 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.296e+10
  DETECT | R: 3.950 m | V: 0.007 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.159e+11

FRAME 16 | Timestamp: 1774891078.1752 | Latency: 1386.09 ms | NumBeams: 25 | KeptAfter3DNMS: 10
  DETECT | R: 3.947 m | V:-0.105 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.324e+11
  DETECT | R: 8.668 m | V:-11.463 m/s | Beam: -50.00 deg | AoA: -50.00 deg | X:-6.640 | Y: 5.572 | P:9.714e+07
  DETECT | R: 5.005 m | V:-0.053 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-3.539 | Y: 3.539 | P:1.189e+11
  DETECT | R: 1.060 m | V:-0.065 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.565e+10
  DETECT | R: 3.466 m | V:-0.038 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.141 | P:8.343e+10
  DETECT | R: 3.949 m | V:-0.045 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.420e+12
  DETECT | R: 8.668 m | V:-11.486 m/s | Beam:  15.00 deg | AoA:  15.00 deg | X: 2.244 | Y: 8.373 | P:9.388e+07
  DETECT | R: 1.060 m | V:-0.060 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.363 | Y: 0.996 | P:2.586e+10
  DETECT | R: 3.466 m | V:-0.038 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.347e+10
  DETECT | R: 3.950 m | V: 0.016 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.127e+11

FRAME 17 | Timestamp: 1774891079.7511 | Latency: 1373.40 ms | NumBeams: 25 | KeptAfter3DNMS: 8
  DETECT | R: 3.947 m | V:-0.102 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.382e+11
  DETECT | R: 5.005 m | V:-0.053 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-3.539 | Y: 3.539 | P:1.197e+11
  DETECT | R: 1.060 m | V:-0.045 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.582e+10
  DETECT | R: 3.465 m | V:-0.039 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.464 | Y: 3.141 | P:8.280e+10
  DETECT | R: 3.949 m | V:-0.042 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.422e+12
  DETECT | R: 1.060 m | V:-0.041 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.996 | P:2.596e+10
  DETECT | R: 3.465 m | V:-0.038 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.280e+10
  DETECT | R: 3.950 m | V: 0.016 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.113e+11

FRAME 18 | Timestamp: 1774891081.3754 | Latency: 1399.10 ms | NumBeams: 25 | KeptAfter3DNMS: 7
  DETECT | R: 3.947 m | V:-0.097 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.444e+11
  DETECT | R: 1.060 m | V:-0.038 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.593e+10
  DETECT | R: 3.466 m | V:-0.033 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.142 | P:8.253e+10
  DETECT | R: 3.949 m | V:-0.038 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.425e+12
  DETECT | R: 1.060 m | V:-0.034 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.363 | Y: 0.996 | P:2.611e+10
  DETECT | R: 3.466 m | V:-0.033 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.254e+10
  DETECT | R: 3.950 m | V: 0.022 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.115e+11

FRAME 19 | Timestamp: 1774891082.9556 | Latency: 1389.74 ms | NumBeams: 25 | KeptAfter3DNMS: 7
  DETECT | R: 3.947 m | V:-0.090 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.448e+11
  DETECT | R: 1.059 m | V:-0.020 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.612e+10
  DETECT | R: 3.466 m | V:-0.029 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.141 | P:8.303e+10
  DETECT | R: 3.949 m | V:-0.030 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.426e+12
  DETECT | R: 1.059 m | V:-0.016 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.996 | P:2.625e+10
  DETECT | R: 3.466 m | V:-0.029 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.307e+10
  DETECT | R: 3.951 m | V: 0.029 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.121e+11

FRAME 20 | Timestamp: 1774891084.5406 | Latency: 1397.60 ms | NumBeams: 25 | KeptAfter3DNMS: 8
  DETECT | R: 3.947 m | V:-0.091 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.416e+11
  DETECT | R: 5.005 m | V:-0.043 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-3.539 | Y: 3.539 | P:1.201e+11
  DETECT | R: 1.060 m | V:-0.019 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.587e+10
  DETECT | R: 3.466 m | V:-0.027 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.142 | P:8.269e+10
  DETECT | R: 3.949 m | V:-0.031 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.422e+12
  DETECT | R: 1.060 m | V:-0.015 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.996 | P:2.599e+10
  DETECT | R: 3.466 m | V:-0.027 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.840 | P:8.272e+10
  DETECT | R: 3.951 m | V: 0.028 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.093e+11

FRAME 21 | Timestamp: 1774891086.1129 | Latency: 1376.02 ms | NumBeams: 25 | KeptAfter3DNMS: 8
  DETECT | R: 3.947 m | V:-0.092 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.973 | P:9.423e+11
  DETECT | R: 5.005 m | V:-0.041 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-3.539 | Y: 3.539 | P:1.216e+11
  DETECT | R: 1.059 m | V:-0.016 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.610e+10
  DETECT | R: 3.467 m | V:-0.027 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.142 | P:8.272e+10
  DETECT | R: 3.949 m | V:-0.033 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.424e+12
  DETECT | R: 1.059 m | V:-0.012 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.996 | P:2.623e+10
  DETECT | R: 3.467 m | V:-0.027 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.840 | P:8.275e+10
  DETECT | R: 3.951 m | V: 0.026 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.125e+11

FRAME 22 | Timestamp: 1774891087.6849 | Latency: 1371.26 ms | NumBeams: 25 | KeptAfter3DNMS: 7
  DETECT | R: 3.947 m | V:-0.084 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.974 | P:9.457e+11
  DETECT | R: 1.059 m | V:-0.005 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.811 | P:2.660e+10
  DETECT | R: 3.466 m | V:-0.020 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.465 | Y: 3.141 | P:8.415e+10
  DETECT | R: 3.949 m | V:-0.026 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:1.429e+12
  DETECT | R: 1.059 m | V: 0.000 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.995 | P:2.656e+10
  DETECT | R: 3.466 m | V:-0.020 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.988 | Y: 2.839 | P:8.417e+10
  DETECT | R: 3.951 m | V: 0.032 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:8.123e+11

FRAME 23 | Timestamp: 1774891089.2933 | Latency: 1412.00 ms | NumBeams: 25 | KeptAfter3DNMS: 25
  DETECT | R: 3.947 m | V: 0.021 m/s | Beam: -60.00 deg | AoA: -60.00 deg | X:-3.418 | Y: 1.973 | P:5.886e+11
  DETECT | R: 5.499 m | V:-11.260 m/s | Beam: -55.00 deg | AoA: -55.00 deg | X:-4.505 | Y: 3.154 | P:8.218e+08
  DETECT | R: 4.926 m | V: 0.694 m/s | Beam: -50.00 deg | AoA: -50.00 deg | X:-3.773 | Y: 3.166 | P:5.015e+10
  DETECT | R: 5.760 m | V:-12.934 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-4.073 | Y: 4.073 | P:2.955e+09
  DETECT | R: 6.059 m | V:-12.158 m/s | Beam: -45.00 deg | AoA: -45.00 deg | X:-4.284 | Y: 4.284 | P:2.989e+08
  DETECT | R: 1.059 m | V: 0.012 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-0.681 | Y: 0.812 | P:2.671e+10
  DETECT | R: 5.862 m | V:-12.606 m/s | Beam: -40.00 deg | AoA: -40.00 deg | X:-3.768 | Y: 4.490 | P:2.390e+09
  DETECT | R: 3.462 m | V:-0.013 m/s | Beam: -25.00 deg | AoA: -25.00 deg | X:-1.463 | Y: 3.138 | P:4.732e+10
  DETECT | R: 0.664 m | V: 3.015 m/s | Beam: -15.00 deg | AoA: -15.00 deg | X:-0.172 | Y: 0.642 | P:5.565e+09
  DETECT | R: 2.807 m | V:-9.892 m/s | Beam: -10.00 deg | AoA: -10.00 deg | X:-0.487 | Y: 2.764 | P:1.451e+08
  DETECT | R: 5.492 m | V:-0.208 m/s | Beam: -10.00 deg | AoA: -10.00 deg | X:-0.954 | Y: 5.409 | P:4.355e+10
  DETECT | R: 5.859 m | V:-12.773 m/s | Beam:  -5.00 deg | AoA:  -5.00 deg | X:-0.511 | Y: 5.837 | P:4.971e+08
  DETECT | R: 3.949 m | V: 0.116 m/s | Beam:   0.00 deg | AoA:   0.00 deg | X: 0.000 | Y: 3.949 | P:8.775e+11
  DETECT | R: 5.499 m | V:-11.256 m/s | Beam:  10.00 deg | AoA:  10.00 deg | X: 0.955 | Y: 5.415 | P:8.231e+08
  DETECT | R: 4.926 m | V: 0.685 m/s | Beam:  15.00 deg | AoA:  15.00 deg | X: 1.275 | Y: 4.758 | P:4.839e+10
  DETECT | R: 6.062 m | V:-12.093 m/s | Beam:  15.00 deg | AoA:  15.00 deg | X: 1.569 | Y: 5.855 | P:2.937e+08
  DETECT | R: 1.060 m | V: 0.017 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 0.362 | Y: 0.996 | P:2.678e+10
  DETECT | R: 5.759 m | V:-12.984 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 1.970 | Y: 5.412 | P:2.953e+09
  DETECT | R: 5.861 m | V:-12.585 m/s | Beam:  20.00 deg | AoA:  20.00 deg | X: 2.004 | Y: 5.507 | P:2.371e+09
  DETECT | R: 3.462 m | V:-0.013 m/s | Beam:  35.00 deg | AoA:  35.00 deg | X: 1.986 | Y: 2.836 | P:4.738e+10
  DETECT | R: 0.665 m | V: 2.998 m/s | Beam:  45.00 deg | AoA:  45.00 deg | X: 0.470 | Y: 0.470 | P:5.677e+09
  DETECT | R: 2.807 m | V:-9.883 m/s | Beam:  55.00 deg | AoA:  55.00 deg | X: 2.299 | Y: 1.610 | P:1.455e+08
  DETECT | R: 5.492 m | V:-0.204 m/s | Beam:  55.00 deg | AoA:  55.00 deg | X: 4.499 | Y: 3.150 | P:4.398e+10
  DETECT | R: 3.950 m | V: 0.214 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 3.421 | Y: 1.975 | P:4.653e+11
  DETECT | R: 5.857 m | V:-12.723 m/s | Beam:  60.00 deg | AoA:  60.00 deg | X: 5.072 | Y: 2.928 | P:5.032e+08

